정류장번호,정류장명,위도,경도,정보수집일,모바일단축번호,도시코드,도시명,관리도시명
CAB285071805,안서코아루,36.829256,127.184848,2024-10-28,71805.0,34010,충청남도 천안시,천안BIS
CAB285071806,안서코아루,36.82905,127.184944,2024-10-28,0.0,34010,충청남도 천안시,천안BIS
CAB285071807,구룡호두광장,36.771989,127.14278,2024-10-28,71807.0,34010,충청남도 천안시,천안BIS
CAB285071808,구룡호두광장,36.772002,127.142984,2024-10-28,71808.0,34010,충청남도 천안시,천안BIS
CAB285071809,청당벽산블루밍,36.779139,127.158503,2024-10-28,71809.0,34010,충청남도 천안시,천안BIS
CAB285071810,청당벽산블루밍,36.779139,127.158642,2024-10-28,71810.0,34010,충청남도 천안시,천안BIS
CAB285071811,청당벽산블루밍 남문,36.778263,127.155778,2024-10-28,71811.0,34010,충청남도 천안시,천안BIS
CAB285071812,청당벽산블루밍 남문,36.778125,127.155794,2024-10-28,71812.0,34010,충청남도 천안시,천안BIS
CAB285071813,"청당한양수자인블루시티,청당서희스타힐스",36.779195,127.150317,2024-10-28,71813.0,34010,충청남도 천안시,천안BIS
CAB285071814,"청당한양수자인블루시티,청당서희스타힐스",36.779066,127.150322,2024-10-28,71814.0,34010,충청남도 천안시,천안BIS
CAB285071815,첨단산업단지,36.883841,127.109386,2024-10-28,0.0,34010,충청남도 천안시,천안BIS
CAB285071816,남서울대학교,36.91266,127.135581,2024-10-28,71816.0,34010,충청남도 천안시,천안BIS
CAB285071817,남서울대학교,36.912618,127.135313,2024-10-28,71817.0,34010,충청남도 천안시,천안BIS
CAB285071834,와룡리,36.955664,127.09825,2024-10-28,71834.0,34010,충청남도 천안시,천안BIS
CAB285071835,와룡리,36.95554,127.098368,2024-10-28,71835.0,34010,충청남도 천안시,천안BIS
CAB285071836,와룡리입구,36.955767,127.095863,2024-10-28,71836.0,34010,충청남도 천안시,천안BIS
CAB285071837,와룡리입구,36.955634,127.095981,2024-10-28,71837.0,34010,충청남도 천안시,천안BIS
CAB285071841,용연호수마을,36.807444,127.227559,2024-10-28,71841.0,34010,충청남도 천안시,천안BIS
CAB285071842,용연호수마을,36.807461,127.227334,2024-10-28,71842.0,34010,충청남도 천안시,천안BIS
CAB285071843,제5산단,36.740924,127.255009,2024-10-28,71843.0,34010,충청남도 천안시,천안BIS
CAB285071844,신방초원아파트북문,36.788389,127.126815,2024-10-28,71844.0,34010,충청남도 천안시,천안BIS
CAB285071846,성성푸르지오1차아파트(성성호수공원),36.843656,127.134004,2024-10-28,71846.0,34010,충청남도 천안시,천안BIS
CAB285071847,UCC(성성호수공원),36.843866,127.134792,2024-10-28,71847.0,34010,충청남도 천안시,천안BIS
CAB285071848,천안삼성어린이집,36.844029,127.105476,2024-10-28,71848.0,34010,충청남도 천안시,천안BIS
CAB285071849,차암초등학교,36.844356,127.105417,2024-10-28,71849.0,34010,충청남도 천안시,천안BIS
CAB285071850,e편한두정4차 아파트,36.837624,127.156427,2024-10-28,71850.0,34010,충청남도 천안시,천안BIS
CAB285071851,e편한두정4차 아파트,36.837684,127.156271,2024-10-28,71851.0,34010,충청남도 천안시,천안BIS
CAB285071852,부성1동행정복지센터,36.843261,127.152854,2024-10-28,71852.0,34010,충청남도 천안시,천안BIS
CAB285071853,부성1동행정복지센터,36.842982,127.151932,2024-10-28,71853.0,34010,충청남도 천안시,천안BIS
CAB285071854,천안중앙교회,36.84087,127.150649,2024-10-28,71854.0,34010,충청남도 천안시,천안BIS
CAB285071855,(주)현대스틸,36.883034,127.208912,2024-10-28,71855.0,34010,충청남도 천안시,천안BIS
CAB285071856,(주)현대스틸,36.883013,127.209186,2024-10-28,71856.0,34010,충청남도 천안시,천안BIS
CAB285071857,한국피엔지,36.882695,127.214014,2024-10-28,71857.0,34010,충청남도 천안시,천안BIS
CAB285071858,한국피엔지,36.882326,127.213992,2024-10-28,71858.0,34010,충청남도 천안시,천안BIS
CAB285071859,신방도서관,36.775096,127.131321,2024-10-28,71859.0,34010,충청남도 천안시,천안BIS
CAB285071860,신방도서관,36.775758,127.130367,2024-10-28,71860.0,34010,충청남도 천안시,천안BIS
CAB285071861,신방LH 1단지 아파트,36.771998,127.1355,2024-10-28,71861.0,34010,충청남도 천안시,천안BIS
CAB285071862,신방LH 1단지 아파트,36.771976,127.135817,2024-10-28,71862.0,34010,충청남도 천안시,천안BIS
CAB285071863,풍세한양수자인아파트,36.725172,127.104902,2024-10-28,71863.0,34010,충청남도 천안시,천안BIS
CAB285071864,풍세한양수자인아파트,36.725997,127.106372,2024-10-28,71864.0,34010,충청남도 천안시,천안BIS
CAB285071865,부성중학교,36.846717,127.148734,2024-10-28,71865.0,34010,충청남도 천안시,천안BIS
CAB285071866,부성중학교,36.846627,127.149453,2024-10-28,71866.0,34010,충청남도 천안시,천안BIS
CAB285071867,부성행복주택아파트,36.847562,127.153192,2024-10-28,71867.0,34010,충청남도 천안시,천안BIS
CAB285071868,부대초등학교,36.847683,127.15308,2024-10-28,71868.0,34010,충청남도 천안시,천안BIS
CAB285071869,부성지구,36.843755,127.149346,2024-10-28,71869.0,34010,충청남도 천안시,천안BIS
CAB285071870,부성지구,36.843643,127.149319,2024-10-28,71870.0,34010,충청남도 천안시,천안BIS
CAB285071871,노와3리,36.958656,127.096437,2024-10-28,71871.0,34010,충청남도 천안시,천안BIS
CAB285071872,평궁3리,36.968806,127.094151,2024-10-28,71872.0,34010,충청남도 천안시,천안BIS
CAB285071873,평궁1리회관,36.97169,127.086786,2024-10-28,71873.0,34010,충청남도 천안시,천안BIS
CAB285071874,성두아파트,36.972865,127.084576,2024-10-28,71874.0,34010,충청남도 천안시,천안BIS
CAB285071875,평궁사거리,36.975205,127.077849,2024-10-28,71875.0,34010,충청남도 천안시,천안BIS
CAB285071876,평궁사거리,36.975038,127.077935,2024-10-28,71876.0,34010,충청남도 천안시,천안BIS
CAB285071877,성두아파트,36.97277,127.084356,2024-10-28,71877.0,34010,충청남도 천안시,천안BIS
CAB285071878,평궁1리회관,36.971579,127.08677,2024-10-28,71878.0,34010,충청남도 천안시,천안BIS
CAB285071879,평궁3리,36.968677,127.094076,2024-10-28,71879.0,34010,충청남도 천안시,천안BIS
CAB285071880,노와1리,36.95887,127.089887,2024-10-28,71880.0,34010,충청남도 천안시,천안BIS
CAB285071881,노와3리앞,36.958725,127.096131,2024-10-28,71881.0,34010,충청남도 천안시,천안BIS
CAB285071882,평택터미널,36.990897,127.088647,2024-10-28,71882.0,34010,충청남도 천안시,천안BIS
CAB285071883,도원마을,36.777695,127.318947,2024-10-28,71883.0,34010,충청남도 천안시,천안BIS
CAB285071884,신성미소지움아파트,36.793703,127.164538,2024-10-28,71884.0,34010,충청남도 천안시,천안BIS
CAB285071885,각원사회차지,36.833425,127.191408,2024-10-28,71885.0,34010,충청남도 천안시,천안BIS
CAB285071886,각원사회차지,36.833545,127.191414,2024-10-28,71886.0,34010,충청남도 천안시,천안BIS
CAB285071887,대주피오레아파트,36.790503,127.127411,2024-10-28,71887.0,34010,충청남도 천안시,천안BIS
CAB285071888,태조산청소년수련관,36.822072,127.188163,2024-10-28,71888.0,34010,충청남도 천안시,천안BIS
CAB285071889,태조산청소년수련관,36.820977,127.188104,2024-10-28,71889.0,34010,충청남도 천안시,천안BIS
CAB285071890,두정동 와마트,36.835215,127.153745,2024-10-28,71890.0,34010,충청남도 천안시,천안BIS
CAB285071891,두정동 와마트,36.835254,127.153546,2024-10-28,71891.0,34010,충청남도 천안시,천안BIS
CAB285071892,전선사원아파트,36.726066,127.114826,2024-10-28,71892.0,34010,충청남도 천안시,천안BIS
CAB285071893,전선사원아파트,36.725894,127.115057,2024-10-28,71893.0,34010,충청남도 천안시,천안BIS
CAB285071894,높은뜻씨앗학교,36.727218,127.110212,2024-10-28,71894.0,34010,충청남도 천안시,천안BIS
CAB285071895,높은뜻씨앗학교,36.727033,127.110223,2024-10-28,71895.0,34010,충청남도 천안시,천안BIS
CAB285071897,한국전력공사 천안지사,36.826121,127.131981,2024-10-28,71897.0,34010,충청남도 천안시,천안BIS
CAB285071898,한국전력공사 천안지사,36.826125,127.131177,2024-10-28,71898.0,34010,충청남도 천안시,천안BIS
CAB285071899,천안한방병원,36.82531,127.129422,2024-10-28,71899.0,34010,충청남도 천안시,천안BIS
CAB285071900,천안한방병원,36.825378,127.128838,2024-10-28,71900.0,34010,충청남도 천안시,천안BIS
CAB285071901,주공6단지,36.823137,127.132008,2024-10-28,71901.0,34010,충청남도 천안시,천안BIS
CAB285071902,주공6단지,36.823051,127.13233,2024-10-28,71902.0,34010,충청남도 천안시,천안BIS
CAB286000234,인풍,36.63974053,127.12100177,2024-10-28,234.0,34010,충청남도 천안시,천안BIS
CAB286004322,성재,36.7365954,127.35702262,2024-10-28,416.0,34010,충청남도 천안시,천안BIS
CAB286004326,두릉리,36.7399615,127.3475439,2024-10-28,419.0,34010,충청남도 천안시,천안BIS
CAB286010051,사현리,36.62605779,127.12387672,2024-10-28,10051.0,34010,충청남도 천안시,천안BIS
CAB286010053,사현1리,36.62623966,127.12435074,2024-10-28,1581.0,34010,충청남도 천안시,천안BIS
CAB286010114,두릉리,36.7401421,127.3478012,2024-10-28,1167.0,34010,충청남도 천안시,천안BIS
CAB288000115,월랑2리,36.84993,127.07894,2024-10-28,115.0,34010,충청남도 천안시,천안BIS
CAB288000350,동신초등학교앞,36.77907,127.01595,2024-10-28,806.0,34010,충청남도 천안시,천안BIS
CAB288000351,온양터미널,36.78402,127.01624,2024-10-28,351.0,34010,충청남도 천안시,천안BIS
CAB288000697,아산소방서,36.78777,127.0156,2024-10-28,697.0,34010,충청남도 천안시,천안BIS
CAB288000698,권곡초등학교앞,36.79001,127.01257,2024-10-28,698.0,34010,충청남도 천안시,천안BIS
CAB288000700,온양민속박물관,36.79155,127.00779,2024-10-28,700.0,34010,충청남도 천안시,천안BIS
CAB288000701,권곡주공아파트,36.7935,127.00855,2024-10-28,701.0,34010,충청남도 천안시,천안BIS
CAB288000706,온양민속박물관,36.7918,127.00777,2024-10-28,706.0,34010,충청남도 천안시,천안BIS
CAB288000707,성환아파트,36.79013,127.0103,2024-10-28,707.0,34010,충청남도 천안시,천안BIS
CAB288000708,권곡초등학교,36.78988,127.01244,2024-10-28,708.0,34010,충청남도 천안시,천안BIS
CAB288000709,아산소방서,36.78699,127.0156,2024-10-28,709.0,34010,충청남도 천안시,천안BIS
CAB288000710,온양여중고,36.77956,127.01347,2024-10-28,803.0,34010,충청남도 천안시,천안BIS
CAB288000711,송악사거리,36.78007,127.01095,2024-10-28,802.0,34010,충청남도 천안시,천안BIS
CAB288000712,동신초등학교,36.77894,127.01552,2024-10-28,805.0,34010,충청남도 천안시,천안BIS
CAB288000713,온양여중고,36.77942,127.01349,2024-10-28,804.0,34010,충청남도 천안시,천안BIS
CAB288000714,송악사거리,36.78001,127.01078,2024-10-28,801.0,34010,충청남도 천안시,천안BIS
CAB288000715,온양터미널,36.78428,127.01506,2024-10-28,808.0,34010,충청남도 천안시,천안BIS
CAB288000730,온양온천초교,36.78065,127.00735,2024-10-28,730.0,34010,충청남도 천안시,천안BIS
CAB288000731,온양온천초교,36.78076,127.00726,2024-10-28,731.0,34010,충청남도 천안시,천안BIS
CAB288000737,아고오거리,36.78589,127.00661,2024-10-28,737.0,34010,충청남도 천안시,천안BIS
CAB288000738,한올고등학교,36.78514,127.01044,2024-10-28,738.0,34010,충청남도 천안시,천안BIS
CAB288000739,한올고등학교,36.78538,127.00983,2024-10-28,739.0,34010,충청남도 천안시,천안BIS
CAB288000740,중앙시장앞,36.78596,127.0069,2024-10-28,740.0,34010,충청남도 천안시,천안BIS
CAB288000742,아고오거리,36.78563,127.00555,2024-10-28,742.0,34010,충청남도 천안시,천안BIS
CAB288000743,온양온천역,36.7822,127.00432,2024-10-28,743.0,34010,충청남도 천안시,천안BIS
CAB288000744,온양온천역 유엘시티,36.78333,127.0049,2024-10-28,744.0,34010,충청남도 천안시,천안BIS
CAB288000761,고속버스터미널,36.7844,127.01507,2024-10-28,761.0,34010,충청남도 천안시,천안BIS
CAB288000860,남동,36.77417,127.03388,2024-10-28,860.0,34010,충청남도 천안시,천안BIS
CAB288000879,구령1리,36.77255,127.04064,2024-10-28,879.0,34010,충청남도 천안시,천안BIS
CAB288000880,신흥다세대앞,36.77226,127.04532,2024-10-28,147.0,34010,충청남도 천안시,천안BIS
CAB288000881,공수4리,36.77262,127.04697,2024-10-28,144.0,34010,충청남도 천안시,천안BIS
CAB288000882,배방5차한성필하우스,36.77333,127.05004,2024-10-28,143.0,34010,충청남도 천안시,천안BIS
CAB288000883,공수4리,36.77263,127.04665,2024-10-28,145.0,34010,충청남도 천안시,천안BIS
CAB288000884,신흥다세대앞,36.77213,127.04523,2024-10-28,146.0,34010,충청남도 천안시,천안BIS
CAB288000933,세교2리(안골),36.7664,127.107,2024-10-28,168.0,34010,충청남도 천안시,천안BIS
CAB288000946,신동,36.77432,127.0341,2024-10-28,946.0,34010,충청남도 천안시,천안BIS
CAB288000951,이마트아산점,36.77687,127.02284,2024-10-28,150.0,34010,충청남도 천안시,천안BIS
CAB288000952,풍기3통,36.77536,127.02905,2024-10-28,952.0,34010,충청남도 천안시,천안BIS
CAB288000953,모종2통,36.7755,127.02924,2024-10-28,149.0,34010,충청남도 천안시,천안BIS
CAB288000960,장호빌딩,36.77426,127.0553,2024-10-28,1926.0,34010,충청남도 천안시,천안BIS
CAB288000961,모산,36.77515,127.0605,2024-10-28,140.0,34010,충청남도 천안시,천안BIS
CAB288000962,모산,36.7753,127.0609,2024-10-28,962.0,34010,충청남도 천안시,천안BIS
CAB288000963,오류동 아산세무서,36.77478,127.0574,2024-10-28,142.0,34010,충청남도 천안시,천안BIS
CAB288000964,장호빌딩,36.77433,127.0549,2024-10-28,1925.0,34010,충청남도 천안시,천안BIS
CAB288000965,오류동 아산세무서,36.77456,127.0569,2024-10-28,141.0,34010,충청남도 천안시,천안BIS
CAB288001029,호서웨딩프라자,36.77695,127.07928,2024-10-28,137.0,34010,충청남도 천안시,천안BIS
CAB288001030,북수3리,36.77517,127.06992,2024-10-28,138.0,34010,충청남도 천안시,천안BIS
CAB288001031,북수5리,36.77496,127.06983,2024-10-28,154.0,34010,충청남도 천안시,천안BIS
CAB288001032,북수6리,36.77514,127.07187,2024-10-28,155.0,34010,충청남도 천안시,천안BIS
CAB288001033,호서웨딩프라자,36.77724,127.08074,2024-10-28,156.0,34010,충청남도 천안시,천안BIS
CAB288001039,선문대학교,36.80319,127.07004,2024-10-28,1039.0,34010,충청남도 천안시,천안BIS
CAB288001041,호산2리,36.808,127.0742,2024-10-28,1041.0,34010,충청남도 천안시,천안BIS
CAB288001043,호산1리,36.80965,127.07703,2024-10-28,1043.0,34010,충청남도 천안시,천안BIS
CAB288001045,호산3리,36.80799,127.08227,2024-10-28,1045.0,34010,충청남도 천안시,천안BIS
CAB288001046,호산3리,36.80799,127.08242,2024-10-28,133.0,34010,충청남도 천안시,천안BIS
CAB288001052,덕지리,36.8372,127.07605,2024-10-28,1052.0,34010,충청남도 천안시,천안BIS
CAB288001055,포스코아파트후문,36.84036,127.07579,2024-10-28,1055.0,34010,충청남도 천안시,천안BIS
CAB288001058,초원아파트,36.83692,127.0853,2024-10-28,1058.0,34010,충청남도 천안시,천안BIS
CAB288001059,한라아파트,36.82108,127.08585,2024-10-28,1059.0,34010,충청남도 천안시,천안BIS
CAB288001060,동덕초등학교,36.81951,127.08389,2024-10-28,1060.0,34010,충청남도 천안시,천안BIS
CAB288001061,호산2리,36.81475,127.08083,2024-10-28,1061.0,34010,충청남도 천안시,천안BIS
CAB288001062,호산2리,36.81472,127.081,2024-10-28,1062.0,34010,충청남도 천안시,천안BIS
CAB288001063,탕정농공단지입구,36.81775,127.08189,2024-10-28,1063.0,34010,충청남도 천안시,천안BIS
CAB288001064,동덕초등학교,36.81956,127.08425,2024-10-28,1064.0,34010,충청남도 천안시,천안BIS
CAB288001065,한라아파트,36.82167,127.08642,2024-10-28,1065.0,34010,충청남도 천안시,천안BIS
CAB288001070,홍익아파트,36.80924,127.07863,2024-10-28,1070.0,34010,충청남도 천안시,천안BIS
CAB288001071,탕정농공단지입구,36.81769,127.082,2024-10-28,1071.0,34010,충청남도 천안시,천안BIS
CAB288001077,쑥고개,36.78265,127.09411,2024-10-28,161.0,34010,충청남도 천안시,천안BIS
CAB288001080,신라아파트,36.78221,127.09486,2024-10-28,1080.0,34010,충청남도 천안시,천안BIS
CAB288001083,삼일아파트,36.82685,127.09954,2024-10-28,1083.0,34010,충청남도 천안시,천안BIS
CAB288001085,동산(구루미마을),36.826,127.08927,2024-10-28,1085.0,34010,충청남도 천안시,천안BIS
